user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,Me ensinou,7 months ago,1548421521716,"Parece ser normal, o moto G2 é mais antigo e os apps novos consomem mais, mas vc pode ver como está a saúde da sua bateria com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,-TheDan,7 months ago,1548421521718,@Me ensinou ksk blz deixa eu ver lá,0
Continuo sendo Kátia Maria Agradecida Sempre,7 months ago,1548421521346,Muito agradecida 😍,2,false,0,,,,,
Cratera Já,7 months ago,1548421521348,Descarregou 3 % neste vídeo é normal??,2,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521679,"Usando 4g, com o brilho alto , parece normal sim , a internet consome muito",0
Guilherme Meggiolaro,7 months ago,1548421521351,O meu acaba a bateria  no 70,1,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521723,"Isso é problema na sua bateria e terá que trocar em alguma assistência, você pode conferir a saúde da bateria e seguir algumas dicas com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Iran Coutinho,7 months ago,1548421521354,O vídeo começa em 50,0,false,0,,,,,
Ꮪ么Ꮇ,7 months ago,1548421521356,A cada segundo e -1%,1,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521709,"Seu consumo tá muito alto, não é normal, siga as dicas deste outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Max que gosta de pastel,7 months ago,1548421521358,"O meu Descarrega muito rapido! E quando chega a certa porcentagem,  35% e as vezes 40%,  ele começa a travar e o touch fica louco até apagar geral. 
Acho que pode ser a bateria,  pois quando fui verifica-la estava um pouco inchada.  Alguém tem alguma solução ou meu jeito é comprar outra bateria?",1,true,2,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521689,"Nossa, você precisa urgentemente trocar a bateria, tem até o perigo de estourar. Veja a saúde da bateria neste outro vídeo https://youtu.be/BgLVB8QZ0_E , você deve levar a uma loja para trocar a bateria",1
,,,,,,,Max que gosta de pastel,7 months ago,1548421521691,"@Me ensinou Certo,  obrigada! 💕🌺",0
Vinicius Andrade,7 months ago,1548421521361,A minha tela gasta 30 % da bateria com tudo no baixo,2,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521696,"Experimente botar no brilho automático caso tenha, isso já ajuda bastante , siga estas outras dicas aqui https://youtu.be/BgLVB8QZ0_E",0
Adelcina Miranda,7 months ago,1548421521364,E o celular J5 Samsung é do mesmo jeito.,1,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521732,Tem outras dicas também que irão te ajudar neste outro vídeo https://youtu.be/BgLVB8QZ0_E,0
gabriel Silva,7 months ago,1548421521367,A Desgraça do meu celular esta desligando sozinho quando ele liga ele fica com 20 ele tava com 70% estou quase pra atirar ele na parede essa poha,1,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521727,"Não precisa atirar na parede, veja a saúde da bateria neste outro vídeo https://youtu.be/BgLVB8QZ0_E mas provavelmente você terá que trocar a bateria e irá resolver",0
Sr. V bugado,7 months ago,1548421521369,Meu Lenovo C2 dura umas 5 ou 6 em video,1,true,2,,,,,
,,,,,,,Kamanda Ferreira,6 months ago,1551099921737,Meu Lenovo k5 descarrega rápido d+++,0
,,,,,,,Sr. V bugado,6 months ago,1551099921739,"@Kamanda Ferreira  tenta calibrar a bateria do celular ou trocar de bateria, eu calibrei o meu e ficou normal",0
Hallan.a.s Alves dos santos,7 months ago,1548421521372,Mel celular em 30 minutos ta 0%,0,false,0,,,,,
apenas um Br,7 months ago,1548421521374,Cara me ajuda . O meu simplesmente pula pra 1% quando chega em 45%    eu ja não sei o que fazer . Por favor véy faz essa fé de me ajudar.,1,false,0,,,,,
Danilo Santana,7 months ago,1548421521376,O meu LG K4 demorar de descarregar,1,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521769,Isso é bom !,0
Matheus Alves,7 months ago,1548421521379,"Cara,o problema do meu é assim:Antes deles chegar nos 30%,o consumo de bateria é normal,agora quando chega nos 30,não dura 1 minuto,a bateria meio que é sugada do nada.",1,true,2,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521755,"Isso parece bateria viciada, o celular não está medindo corretamente a bateria. Você pode tentar colocar o modo de economia com 30% ou seguir as dicas deste vídeo https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,Matheus Alves,7 months ago,1548421521757,Me ensinou .Obrigado!,1
Oliveira Crazy,7 months ago,1548421521382,A bateria é do celular né mano e não sua. Ficadica,0,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521743,Kkkkkk mas se eu comprei o celular a bateria também é minha né 🤷🏻‍♂️,0
nil junior,7 months ago,1548421521385,gente usem esse codigo para durar mais sua bateria do seu celular ×#0228# funciona mesmo,0,false,0,,,,,
Sans,7 months ago,1548421521387,Mano minha bateria a cada uns 3 minutos por ai pq as 6 horas da manhã tava 100 % e as 9 horas da manhã ja tava 68% e agora as 10:45 da manhã ta 49%,1,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421521705,"Nossa está gastando muito, você usa ele direto? Com internet ligada? Como está a iluminação da tela ? Este outro vídeo vai te ajudar https://youtu.be/BgLVB8QZ0_E",0
Francisca miranda,8 months ago,1545743122495,Meu celular carrega muito rapido como 1% ja ta 100% depois descarregar rapido,1,true,1,,,,,
,,,,,,,Me ensinou,7 months ago,1548421522907,"A sua bateria está perdendo a capacidade já, provavelmente terá que trocar . Veja a saúde da sua bateria com este vídeo https://youtu.be/BgLVB8QZ0_E",0
zGhøstz1337#100subs,8 months ago,1545743122497,O meu é só a tela 2%,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122912,"Deixe seu brilho no automático ou o mais baixo possível, isso ira ajudar ! Outras dicas veja neste outro vídeo https://youtu.be/BgLVB8QZ0_E",0
kazami yuuji,8 months ago,1545743122500,Meu celular Além de descarregar Rápido qnd carrega até o 100% Eu ligo ele Gasta 2%,1,true,2,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122973,"Alguns celulares fazem isso quando liga, mas vc pode ver se sua bateria não está começando a ficar ruim, confira neste outro vídeo  https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,Giovana Karolista,7 months ago,1548421522975,Nossa isso era no meu antigo cel sei oq vc esta pssando 😌,0
Yann Pereira,8 months ago,1545743122503,"No meu caso, ele carrega muito rapido, porem, descarrega muito rapido tmb",1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122923,"Sua bateria está com problema provavelmente, você pode conferir com este outro vídeo https://youtu.be/BgLVB8QZ0_E caso esteja ruim terá que trocar",0
Soldier Aok,8 months ago,1545743122506,"SLK meu celular fica mostrando ""celular em espera"" e cada hora que passa essa porcaria aumenta e consome mais bateria",1,true,2,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122987,"Experimente desativar o sinal ou wi-fi , pode ser problema com falta de sinal , com isso ele descarrega mais a bateria",0
,,,,,,,Me ensinou,8 months ago,1545743122990,Veja se este outro vídeo ajuda https://youtu.be/BgLVB8QZ0_E,0
ricardo andarde,8 months ago,1545743122509,Mano meu celular quando bate qualquer coisa nele até a mão ele desliga e perde +ou- uns 15 % me ajuda por favor!,2,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122953,"Que estranho, pode ser mau contato na bateria, veja a saúde dela neste outro vídeo https://youtu.be/BgLVB8QZ0_E E leve o celular em alguma assistência",0
BeeK BR,8 months ago,1545743122512,Só assiti esse vídeo e a bateria quase nem descarrega😂,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122940,Hahaha o pessoal exagera muito !,0
Samuel Samuca,8 months ago,1545743122514,O meu Alcatel a 3 ta descarregando rápido como resolver isso,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122888,Resolva com estas dicas deste outro vídeo https://youtu.be/BgLVB8QZ0_E,0
JPLAYER GF,8 months ago,1545743122517,mano da vontade de joga meu celular no lixo,151,true,12,,,,,
,,,,,,,Me ensinou,8 months ago,1545743123036,Não faça isso! Siga nossas dicas que vão te ajudar,0
,,,,,,,Me ensinou,8 months ago,1545743123038,Confira neste outro vídeo https://youtu.be/BgLVB8QZ0_E,0
,,,,,,,Gabriel Borges,6 months ago,1551099923040,Não dá pra jogar nenhuma partida no free fire,6
,,,,,,,Judy Army,6 months ago,1551099923043,Jplayer gf somos 2 kkkk,0
,,,,,,,DG-Oficial_ FF,6 months ago,1551099923045,@Gabriel Borges Né queri a jogar free fire o dia todo mais a bateria descarrega muito rapido,0
,,,,,,,NÃO INTERESSA,3 months ago,1558789523048,Eu além de jogar fora explodo ele com bombinhas kkkk_,0
,,,,,,,PEDRO FF,3 months ago,1558789523050,@Gabriel Borges psr,0
,,,,,,,Best of me,1 month ago,1564059923053,Vontade de jogar na parede,0
,,,,,,,Geris Play,1 month ago,1564059923055,Kkkkkkkkkkk,0
,,,,,,,ŤhiāĞØ Ferreira,1 month ago,1564059923057,@Gabriel Borges néh kkkkk,0
,,,,,,,Rayanne Ester,2 weeks ago,1565528723341,"Aí vc lembra que não tem dinheiro pra comprar outro kkkka, aí é foda",0
,,,,,,,Sempre Linda!,2 weeks ago,1565528723344,E por que n joga? VC está certo kkkkk😀😂😂😂,0
Bárbara Nunes,8 months ago,1545743122520,Até o vídeo acabar  meu celular já vai ter descarregado,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122948,Bota no carregador!! Haha,0
Piuzinho 007,8 months ago,1545743122523,muito bom merece like,3,false,0,,,,,
Lucas _01,8 months ago,1545743122525,Man em 30 min o celular descarrega 6℅ é normal né?,1,true,3,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122962,"Dependendo do uso é normal sim, se você estiver com wi-fi, 4g, usando o celular este consumo é normal",0
,,,,,,,Me ensinou,8 months ago,1545743122964,Veja este outro vídeo que vai te ajudar https://youtu.be/BgLVB8QZ0_E,0
,,,,,,,Lucas _01,8 months ago,1545743122966,Vlw ae ajudou muito,0
Breno Rafael,8 months ago,1545743122528,Provavelmente eu fodi a bateria do meu celular com carregador falso (quebrei o carregador original sem querer) aí em menos de 5 horas ele já fica em 20% (antes eu usava ele o dia seguinte por ainda ter bateria) tudo bem que ele carrega em coisa de 10 minutos. Mas tem algum problema?,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122929,"É, voce perdeu a capacidade máxima de bateria, ela carrega e descarrega rápido, meu conselho é que você troque a bateria e use uma original , porque se não fica perigoso",0
Ae Alisso,8 months ago,1545743122531,"Mano a batera do meU J5 nao segura a carga,Tipo eu carrego ele todo,mas se apertar no Botao de deixar a tela preta em descansso,msm assim ele conssome muita bateria,Principalmente quando ta abaixo de 40%",1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122917,"Isso pode ser falta de sinal ou aplicativo aberto em segundo plano, você pode resolver estes problemas com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
COMENTARIO SEM NEXO,8 months ago,1545743122534,Mano o meu tá 67% tá 2hrs restante WTF,2,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122882,"Isso é problema na bateria, aí ele perde a precisão na hora de medir, você pode conferir a saudade da bateria neste outro vídeo https://youtu.be/BgLVB8QZ0_E se tiver ruim terá que trocar",0
rebecca carrozino,8 months ago,1545743122537,"O meu tá descarregando com 88% ou 89, alguém pode me ajudar?",1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122876,"Isso é problema na bateria e talvez tenha que trocar, veja como tá sua bateria neste outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Rafaela Poliana Lima,8 months ago,1545743122540,O meu chega 100%  no 90 desliga total🙄,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122901,"Nossa, isso é problema na bateria, e terá que trocar, descubra e resolva com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Wesley Ribeiro,8 months ago,1545743122542,O meu carregador super rápido mais descarregar rápido,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122896,"Pode ser problema na bateria ou alto consumo, resolva com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Ivair Luiz,8 months ago,1545743122551,Eu troquei a minhabateria e gastarápido,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743122980,"Pode ser o alto consumo, falta de sinal , ou programa aberto , você pode resolver com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
pau furioso 669,8 months ago,1545743122554,Mas eu desligo e n sai do % q eu deixei quando coloquei pra carregar,1,false,0,,,,,
CokiesTV,8 months ago,1545743124127,O meu descarrega no 67 %,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124521,"Isso com certeza é problema na bateria, descubra se sua bateria está ruim com este vídeo https://youtu.be/BgLVB8QZ0_E se tiver ruim terá que trocar",0
GUILHERME COSTA,8 months ago,1545743124130,O meu celular está descarregando quando ele acaba de carregar,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124532,"Isso pode ser problema na bateria ou alto consumo, resolva este problema com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Maria Lucia,8 months ago,1545743124133,o meu descarregou 9% enquanto eu assistia o vídeo😐😐,2,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124549,"A internet e a iluminação do celular gasta muito mesmo, ainda mais no 4g, mas vc pode seguir então outras dicas para economizar a bateria https://youtu.be/BgLVB8QZ0_E",0
Ana Paula,8 months ago,1545743124137,Obg ❤,1,false,0,,,,,
rene Barbosa,8 months ago,1545743124139,O certo é colocar outra bateria,0,false,0,,,,,
O corinthiano,8 months ago,1545743124142,"A tecnología ta tão avançada e as bateria não avança tantos celulares modernos com baterias porqueira. Uma bateria no minimo era pra durar uns doisdias usando no modo intenso, eles dizem que dura 1 dia mais se vc começar usar ele direto ate descarregar não passa 2 horas ligado",0,false,0,,,,,
Matheus Jr,8 months ago,1545743124144,Meu celular descarrega em 10 minutos kkkkkk,3,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124554,"Kkkkkkkkkl que isso, sua bateria está ruim com certeza. Mas confira neste vídeo aqui https://youtu.be/BgLVB8QZ0_E",0
Vanzinho Andrade,8 months ago,1545743124147,O minha tela tá usando 45%,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124515,"Poe o brilho no automático ou reduz ele, coloca um plano de fundo escuro , siga esse tutorial e vai te ajudar https://youtu.be/BgLVB8QZ0_E",0
FALLEN ZZZ ッ,8 months ago,1545743124150,Quando Chega Nos 15% Serio Descarrega Mt Rapido A Cada 30 Segundos Descarrega 1 Por Cento,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124565,"Ativa o modo de economia , e segue essas outras dicas deste vídeo aqui https://youtu.be/BgLVB8QZ0_E vai te ajudar muito",0
Natthy lira,8 months ago,1545743124154,meu celular esta com a tela usando 47% da minha bateria oq faço?,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124497,"Coloca a tela no brilho automático e diminui o máximo o brilho, isso vai ajudar, e segue essas outras dicas aqui também https://youtu.be/BgLVB8QZ0_E",0
canal muito loco,8 months ago,1545743124157,"Já troquei de Bateria , mas ainda descarrega muito rápido ,quando chega em 45% descarrega com tudo, me ajuda..",1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124504,"Pode ser o seu perfil de consumo, ou o seu celular ser antigo, e os novos apps consomem mais. Mas segue essas dicas deste outro video que vai te ajudar https://youtu.be/BgLVB8QZ0_E",0
Youjitsu Mitagens,8 months ago,1545743124160,"O meu descarregou 50% nesse vídeo 
Kkkkk",212,true,19,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124616,Caramba ! Esse daí tá com problema na bateria com certeza. Você pode conferir com este outro vídeohttps://youtu.be/BgLVB8QZ0_E,6
,,,,,,,GENERAIS FF,7 months ago,1548421524623,O meu tambem,1
,,,,,,,Vítor Costa,7 months ago,1548421524625,3 min de vídeo descarregou 50%?,1
,,,,,,,GENERAIS FF,7 months ago,1548421524627,Zuera,1
,,,,,,,в૨ષทѳ FF -BRASIL,7 months ago,1548421524629,Kkkkkkk,0
,,,,,,,FaBianø - Drøidツ,7 months ago,1548421524632,Credo,0
,,,,,,,ツEL_LUIS,5 months ago,1553519124634,A sua ta viciada ent,0
,,,,,,,MC STTAV,4 months ago,1556197524636,Puts,0
,,,,,,,JoseAndre,4 months ago,1556197524639,@ツEL_LUIS nem tem como,0
,,,,,,,NEVES NEVES,4 months ago,1556197524641,Isso é bateria velha,0
,,,,,,,SOUTH AMERICA_BRASIL,3 months ago,1558789525027,O meu descarrega em 60 para 0 %,0
,,,,,,,D4n1el m4chine,3 months ago,1558789525031,Oloko,0
,,,,,,,th3 m3nt3,3 months ago,1558789525034,Kirito-kun?,0
,,,,,,,SOUTH AMERICA_BRASIL,3 months ago,1558789525038,"Agora descarregou 90% para 0%.
Estou preocupado...😕",0
,,,,,,,•ƧƧ•Andrey KroOZ,2 months ago,1561467925041,Oh meu chega 55% descarrega,0
,,,,,,,Digerson Peixoto,2 months ago,1561467925045,@ツEL_LUIS viciada? Aí é traficante,0
,,,,,,,ツEL_LUIS,2 months ago,1561467925048,@Digerson Peixoto nao mano se mata dps dessa piada namoral,0
,,,,,,,Wis Tuf,1 month ago,1564059925051,@ツEL_LUIS  Da pra fazer infinitas piadas do seu fogo gratx,0
,,,,,,,ツEL_LUIS,1 month ago,1564059925054,@Wis Tuf num si mete aonde n e chamado,0
Theuzz Free,8 months ago,1545743124163,Meu j5 prime durava muito tempo agora só 2 horas de relógio já descarregou,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124527,Quase certeza que está com problema na bateria mesmo e deve ser trocada. Mas você pode conferir você mesmo a sua bateria com este outro vídeo https://youtu.be/BgLVB8QZ0_E,0
edson josé,8 months ago,1545743124166,Perdi 5% Assistindo esse vídeo. Kkkkkk,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124559,Hahahahah tava no 4g ou 3g? Brilho alto ? Wi-fi ligado? Pode ser isso,0
Manoela Santos,8 months ago,1545743124170,O meu mostra carga na bateria e do nada ele desliga sozinho msm tando 50% oq pode ser todo dia essa porra desliga fo nada,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124544,"Isso parece problema na bateria, e talvez você tenha que trocar , veja neste vídeo https://youtu.be/BgLVB8QZ0_E",0
Meu Mundo Vlogs e Games,8 months ago,1545743124174,"O meu é um J7 prime e descarrega muito mas muito rápido, e demora cerca de 3 horas e meia pra carregar e eu tô muito irritada com isso!! 
Poxa vida, vocês podem me ajudar com alguma dica??🙂🙂🤗🤩?",1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124570,"Veja neste outro vídeo diversas dicas para te ajudar https://youtu.be/BgLVB8QZ0_E pode ser problema na bateria também, o vídeo vai te ajudar !",0
YOUTUBE PLAYER,9 months ago,1543151124177,Todos descarregaM,0,false,0,,,,,
YOUTUBE PLAYER,9 months ago,1543151124180,Ata,1,false,0,,,,,
veronica palma,9 months ago,1543151124183,O meu celular está demorando muito pra carrega e quando que eu desligo ele pra carrega demora mesma coisa o que é será?,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124510,Pode ser problema na própria bateria ou o carregador não é original ou está com problema. Veja a sua bateria com este vídeo https://youtu.be/BgLVB8QZ0_E,0
Adrian Genessis,9 months ago,1543151124186,Cara meu celular carrega tipo 60% aí do nada aparece 15% depois 4% isso no carregador aí carrega 100% muito rápido e do nada tá 40%,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743124539,"Sei bem como é, a bateria provavelmente está ruim já , viciada, e precisa trocar , veja neste vídeo como tá sua bateria https://youtu.be/BgLVB8QZ0_E",0
uhhggg mdjhgg,9 months ago,1543151125996,Meu moto z pay discarega rapido d mais n sei o q fazer mais i elle descarega cm 5% n e ingual ao os outros q discarega 0% eu deixo ele em 100% antes d mais hora elle ja desligou😔,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743126469,"Isso deve ser problema na própria bateria que está ficando ruim, descubra com este vídeo https://youtu.be/BgLVB8QZ0_E",0
CEIFADOR BR - FREE FIRE,9 months ago,1543151125999,O meu celular e um J2 e descarrega muito rapido nao dura 1 dia...,1,true,1,,,,,
,,,,,,,Me ensinou,8 months ago,1545743126392,"Sua bateria está com problema provavelmente, descubra com este vídeo https://youtu.be/BgLVB8QZ0_E vai te ajudar",0
Leandro Santana,9 months ago,1543151126003,O seu a tela tá em 6% o meu tá em 8%,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126444,"8% ainda é normal, mas se você quiser pode reduzir o brilho ou deixar no automático que ajuda",0
Yasmin Vitória,9 months ago,1543151126006,"Gente em breve fazerei um canal e vou de algumas dicas para não descarregar o celular rapido 1 não mexer nele carregando 2 diminuir o brilho 3 quando não estiver usando o Wifi desliga e coloca em modo avião 4 carregar desligado 5 fechar todos os aplicativos recentes.
É isso aí espero ter ajudado😉",3,false,0,,,,,
Gabriel,9 months ago,1543151126008,Meu visor tá gastando 40% como faço pra melhorar isso?,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126370,"Você pode diminuir o brilho, usar brilho automático, usar planos de fundo escuro , entre outros, este outro vídeo vai te ajudar bastante https://youtu.be/BgLVB8QZ0_E",0
Tio Zam,9 months ago,1543151126011,Mano o meu no brilho no 0% na bateria diz q a tela gasta 190% como assim mano oxi,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126409,"Isso é que a sua tela está gastando demais , tente usar fundos escuros , planos de fundo estático, brilho automático, resolva com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Tio Zam,9 months ago,1543151126013,O meu cell só dura 30 minutos jogando essa poha,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126405,O jogo realmente consome muito. Tente resolver com este outro vídeo https://youtu.be/BgLVB8QZ0_E,0
Cecilia Medeiros,9 months ago,1543151126016,"Descarregou 5% em 15 minutos, é normal?",1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126385,"Depende do que estava sendo usado, pode ser problema na bateria também . Resolva com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
꧁ᎦᏟᎾᏒᎮᎥᎾN꧂FF FF,9 months ago,1543151126019,O meu durava a noite enfeita com 100% de manhã tava 98%    agora ele ta 100% e agora de manhã tá com 30%...,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126450,"Pode ser problema na bateria, resolva com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
helio felipe,9 months ago,1543151126021,aqui meu celular descarrega sozinho como fazer,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126396,"Pode ser problema na sua bateria, você pode resolver com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
『J๏ภŦภคภкッ』 :v,9 months ago,1543151126024,O meu tava 94% aí em 3minutos foi pra 69% '_' ele ficou carregando faz 1 hora >:v,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126496,"Este uso ta bem alto, não é normal, pode ser problema na sua bateria . Resolva com este outro vídeo https://youtu.be/BgLVB8QZ0_E",1
Crônico_TM,9 months ago,1543151126026,Ta descarregando muito rápido e a tela ta tá em 100%,2,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126361,"Você pode usar o brilho automático ou reduzir ele, ou usar fundos escuros, este vídeo outro vídeo pode te ajudar https://youtu.be/BgLVB8QZ0_E",0
Jefferson Guedes #CaçadoresDeGanados #Leo20K,9 months ago,1543151126029,eu descobri um jeito so e formatar o cell q ele demora mais para descarregar,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126400,"Então, este método apaga os apps que rodam em segundo plano, você pode fazer isso sem formatar , como este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Jefferson Guedes #CaçadoresDeGanados #Leo20K,9 months ago,1543151126031,Minha tela ta tirando 31% oq eu faço pelo amor de Deus,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126465,"Você pode usar o brilho automático ou diminuir o brilho, pode também resolver com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Cauã Parker,9 months ago,1543151126033,Meu WhatsApp puxa 11% :/,1,false,0,,,,,
Lázaro dos Santos,9 months ago,1543151126035,O  meu só dura 3horas e 56 mm,2,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126356,"Muito pouco, pode ser problema na bateria , resolva com este outro vídeo https://youtu.be/BgLVB8QZ0_E",0
Kaik Alves,9 months ago,1543151126038,Muito obrigado,1,true,2,,,,,
,,,,,,,Kaik Alves,9 months ago,1543151126427,Omeu descarrega rapido,1
,,,,,,,Me ensinou,9 months ago,1543151126430,Resolva com este outro vídeo https://youtu.be/BgLVB8QZ0_E,0
Gui lherme,9 months ago,1543151126040,"Quando comecei a assistir o vídeo estava 53%, acabou o vídeo e a bateria está em 50.Normal?",1,true,2,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126457,"Parece normal sim, pois o vídeo usa a internet, e o brilho pode estar alto, mas mesmo assim você pode ver se está tudo normal na bateria com este outro vídeo https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,noodle 123,9 months ago,1543151126459,"O meu em 17
Agora ta em 10",0
Matheus Felipe,9 months ago,1543151126043,O meu se eu mexer direto ele dura 4hr é normal?,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126437,"Se você estiver mexendo com o brilho alto, usando internet, jogando, pode ser normal sim, mas de todo o caso veja neste vídeo se sua bateria está boa https://youtu.be/BgLVB8QZ0_E",0
Maycon Reus,9 months ago,1543151126045,"A bateria do meu g4 plus tbm tá horrível, quando jogo então nem si fala, queria saber si vale apena trocar a bateria?",1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151126414,"Então, jogar gasta muita bateria mesmo, mas vc pode ver se a sua bateria tá boa ou não e tentar resolver com este vídeo aqui https://youtu.be/BgLVB8QZ0_E",0
Canal Minhas Postagéns,9 months ago,1543151127183,O meu tava 49% e descarrego em 4 minutos,10,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127589,"Nossa isso não é normal, sua bateria deve estar com problema e precisa trocar, você pode ver isso com este vídeo https://youtu.be/BgLVB8QZ0_E",0
Eder Vinicius,9 months ago,1543151127186,"Rapaz, quero resolver isso também. É inaceitável retirar o cabo do carregador e na mesma hora a bateria perder 2%. É instantâneo.",1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127599,"É isso acontece de vez em quando , você pode resolver com este vídeo https://youtu.be/BgLVB8QZ0_E que trás mais dicas e verifica a saúde da bateria",0
Luiz Otavio,9 months ago,1543151127189,"Cara eu tenho um Redmi Note 3 Pro a 3 anos +/- nunca deu problema algum só que infelizmente no trabalho deixaram cair dentro do aquário, depois disso não aguenta mais nada antes eu ficava 1 dia agora não fica nem 10 horas, e no uso de bateria esta o ""sistema Android"" com 49% as vezes da bem mais oque poderia ser ?",1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127570,"Cara provavelmente sua bateria ficou ruim por algum curto circuito e você terá que trocar, mas você pode conferir isso com certeza neste vídeo https://youtu.be/BgLVB8QZ0_E",0
rt top games,9 months ago,1543151127191,Não vai dar para ver pq meu celular vai descarregar😢😢😩😩,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127556,"Se o seu celular está descarregando tão rápido o problema pode ser na bateria , veja neste vídeo se sua bateria está boa e como resolver https://youtu.be/BgLVB8QZ0_E",0
Rick Torres,9 months ago,1543151127194,Pow kra meu cel tá demorando mt pra carregar eu botei ele 12:00 e pouca e ainda tá em 94%!vc tem como me explicar isso prf?,1,true,4,,,,,
