user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,Fr1so,3 years ago,1472130000461,well done,6
,,,,,,,Dreadlockchef 59,1 year ago,1535202000462,Thanks man couple mistakes but it helps,3
,,,,,,,Daydreamer Nitethinker,1 year ago,1535202000464,Aditya Herfrison thanks for the lyric!,1
,,,,,,,Natasha Benitez,4 months ago,1556197200466,"Whenever you are dealing with a non loyal girl...we'll find a loyal woman .. With a strog mindset.. work together not a girl trying to bring you down..
Loyal people know loyal people..",0
,,,,,,,hh h,3 months ago,1558789200467,what an angel,1
Ifteker Hossain,3 years ago,1472130000133,"Ed Sheeran's music is more addictive than weed and candy, combined",1,false,0,,,,,
bekan_ m,3 years ago,1472130000135,wtf  this  is  so  good,1,false,0,,,,,
alfredo david morales rodriguez,3 years ago,1472130000137,Mr. Conor Donovan playing the CAJON From Perú!  Beautiful!,0,false,0,,,,,
i520117,3 years ago,1472130000139,"Music that interacts with audiences is real music, otherwise is dead.",1,false,0,,,,,
Tommy Trillfiger,3 years ago,1472130000142,"I need to watch this everyday to stay alive, doctor recommended it",447,true,4,,,,,
,,,,,,,Chorrell Piqué,3 years ago,1472130000532,What is the name of this doctor and does he/she have room for one more patient?,18
,,,,,,,ღI love ραяιѕღ,11 months ago,1537880400534,YAY I WAS YOUR 100TH LIKE,1
,,,,,,,Xaria S,7 months ago,1548421200536,Doctor who?,2
,,,,,,,medo khedrawy,2 months ago,1561467600538,Was that dr. Dre?,1
Jocelyne Galora,3 years ago,1472130000145,"que hermosa voz, que linda canción lo amo, canta lindo",0,false,0,,,,,
The Lord of Dogtown,3 years ago,1472130000147,3:29 did she froze or what?,0,false,0,,,,,
TLLn23,3 years ago,1472130000149,Replay.,0,false,0,,,,,
matthew jacobs,3 years ago,1472130000151,this is litteraly my favorite video on YouTube.,10,false,0,,,,,
Sam Maxwell,3 years ago,1472130000153,what a great show,0,false,0,,,,,
Spiritfur,3 years ago,1472130000155,"I don't know why, but the look on his face around 0:55 when he's saying ""don't fuck with my love"" always kills me.",13,true,1,,,,,
,,,,,,,Jordan Martinez,3 years ago,1472130000417,It's bc he feels it's wrong to curse in front of all those ppl +spirtfur,0
justin jansen,3 years ago,1472130000158,Ed sheeran 😍😍,0,false,0,,,,,
Nayan Rajcoomar,3 years ago,1472130000160,whats your favourite? mine is nina.,0,false,0,,,,,
Vekezu,3 years ago,1472130001382,Really like how The Next Episode (Smoke weed everyday) started around 4:20 :'),4,false,0,,,,,
siobhan cleary,3 years ago,1472130001383,so good live!!,0,false,0,,,,,
Jeffrey Stewart,3 years ago,1472130001386,I have heard so many people talk sh@t about newer artists and I understand why.  Ed Sheeran is one of the several exceptions.  The performance displayed LIVE here speaks volumes as to why naysayers of the legitimacy of great artists in current mainstream music should be reconsidered.  How original can you get?  I think this man is pushing the envelope of musical artistry.,15,false,0,,,,,
Saytro[N] I__I,3 years ago,1472130001387,he is so fucking insane in what is he doing,2,false,0,,,,,
WrestlingCricketRugby MetalHipHopRck,3 years ago,1472130001390,what chords is he using?,0,false,0,,,,,
Colton Ryan,3 years ago,1472130001392,what guitar is that it sounds great,0,false,0,,,,,
hailey revels,3 years ago,1472130001394,I 💖💖 ed sheeran,0,false,0,,,,,
White people be fucking up,3 years ago,1472130001397,Is it bugging anyone else that the microphone cable is around the stand? I just want to grab into the picture and make it straight >.< can somebody send me a photoshopped photo link for a picture of it straight? PLEASE!,0,false,0,,,,,
Jess Josie Lee,3 years ago,1472130001400,goals,0,false,0,,,,,
Lumos Nox,3 years ago,1472130001404,ed sheeran is a legend,5,false,0,,,,,
Eugene Sak,3 years ago,1472130001407,"""Who are you?"" - ""I - Angel.""",0,false,0,,,,,
Leo Bang,3 years ago,1472130001410,"Damn it's AWESOME.
love you sheeran",0,false,0,,,,,
kats,3 years ago,1472130001413,"It's funny how he starts rapping Snoop Dogg's part of ""The Next Episode"", no one knows it.",4,false,0,,,,,
Tom_105,3 years ago,1472130001417,Whoever filmed this deserves a medal. I literally cannot stop watching!,12,false,0,,,,,
MrMeowMeowMC,3 years ago,1472130001420,I've watched this video three times and I just realized the guy to Ed's left is doing percussion.,8,false,0,,,,,
Meerim Kerimbekova,3 years ago,1472130001423,he is so coooool 😍,0,false,0,,,,,
Flávio Wallace,3 years ago,1472130001427,"Why does he keep saying ""oh peanut!"" repeatedly?",98,true,12,,,,,
,,,,,,,Matthew Oram,3 years ago,1472130001759,"+Flávio Wallace I don't know if you are being serious, but he is saying 'Nina' not peanut, from the song of the same name.",34
,,,,,,,MF,3 years ago,1472130001760,HAHAHAHAAHAHAHAHAHAHAHAHAHA OH NINA OMG HAHAHAHAAH,7
,,,,,,,Merel Poels,3 years ago,1472130001762,Now im hearing it too lmfao,6
,,,,,,,Saga o Erika,3 years ago,1472130001764,"+Flávio Wallace ""Oh peanut. You should go, peanut. 
Cause I aint coming home, Peanut. Oh you should leave me now!""  HAHHAHAHAH I'm dying",46
,,,,,,,Millie Kaur,3 years ago,1472130001771,+Saga o Erika I just laughed out loud at 2:00 at night... Shit 😂😂😂😂 tht was funny tho,9
,,,,,,,Shoosh Master,3 years ago,1472130001773,I laughed to hard at this 😂😂😂,11
,,,,,,,Alberto Dunca,3 years ago,1472130001774,HAHAHA. oh peanut,4
,,,,,,,midnights_nightmare,1 year ago,1535202001776,Saga o Erika I'm crying of laughter 😂😂😂😂,1
,,,,,,,DaRkevo,1 year ago,1535202001778,A,0
,,,,,,,Kayleigh Knox,1 year ago,1535202001780,Flávio Wallace OMG! I'M HOWLING! 😂😂😂😂 It's Nina! 😂,2
,,,,,,,Martin Marquez,1 year ago,1535202002013,Kayleigh Knox howwwll,0
,,,,,,,fuckyourselfies pleb,5 months ago,1553518802015,Bruh im dead,0
Elektra Alexandrakou,3 years ago,1472130001431,Best crowd EVER,0,false,0,,,,,
HoundEquinox,3 years ago,1472130001435,Holy shit has Ed ever got talent.. Wow. I didnt like his music until I seen this. He changed my mind pretty fast,16,false,0,,,,,
rina a,3 years ago,1472130001438,I love Ed sheeran so much. I miss him his concert was great,1,false,0,,,,,
Jonn Blickyy,3 years ago,1472130002770,I wish I was there daaaaaammmmmit😭😭😭😭😭💯💀,0,false,0,,,,,
parouuu,3 years ago,1472130002773,"I wish I had a tenth of his talent, so I could be the second best artist of all time.",41,true,2,,,,,
,,,,,,,Joost van Beek,3 years ago,1472130003120,hahaha lol that's a good one 😂,2
,,,,,,,Dank Memes,1 year ago,1535202003123,Then .....he wouldn't be as good,0
Aleeza T. Brown,3 years ago,1472130002776,"""Biatch shut you trap!"" He's so adorable 😍",5,false,0,,,,,
BadAim No.2,3 years ago,1472130002779,This guy is like a drug. I am gettin' high everyday. Can not stop listening. Help!,11,false,0,,,,,
Marco Vargas,3 years ago,1472130002781,"He uses the same chords for all of the songs. They are actually the ones he uses in his song ""Don't"". 



F#m7 - C#m7 - Dsus2 - Esus2


Lyrics:

I met this girl late last year
She said, ""Don't you worry if I disappear.""
I told her I'm not really looking for another mistake
I called an old friend thinking that the trouble would wait
But then I jump right in
A week later returned
I reckon she was only looking for a lover to burn
But I gave her my time for two or three nights
Then I put it on pause 'til the moment was right
I went away for months until our paths crossed again
She told me, ""I was never looking for a friend.""
Maybe you could swing by my room around 10:00
Baby, bring a lemon and a bottle of gin
We'll be in between the sheets 'til the late AM
Baby, if you wanted me then you should've just said
She's singing
Ah lahmlahlah

Don't fuck with my love
That heart is so cold
All over my home
I don't wanna know that babe
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe
Ah lahmlahlah

For a couple weeks I
Only wanna see her
We drink away the days with a take-away pizza
Before a text message was the only way to reach her
Now she's staying at my place and loves the way I treat her
Singing out Aretha
All over the track like a feature
And never wants to sleep, I guess that I don't want to either
But me and her we make money the same way
Four cities, two planes the same day
And those shows have never been what it's about
But maybe we'll go together and just figure it out
I'd rather put on a film with you and sit on the couch
But we should get on a plane
Or we'll be missing it now
Wish I'd have written it down
The way that things played out
When she was kissing him
How? I was confused about
She should figure it out while I'm sat here singing
Ah lahmlahlah

[Chorus:]
Don't fuck with my love
That heart is so cold
All over my home
I don't wanna know that babe
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe
Ah lahmlahlah

[Knock knock knock] on my hotel door
I don't even know if she knows what for
She was crying on my shoulder
I already told ya
Trust and respect is what we do this for
I never intended to be next
But you didn't need to take him to bed that's all
And I never saw him as a threat
Until you disappeared with him to have sex of course
It's not like we were both on tour
We were staying on the same fucking hotel floor
And I wasn't looking for a promise or commitment
But it was never just fun and I thought you were different
This is not the way you realize what you wanted
It's a bit too much, too late if I'm honest
All this time God knows I'm singing
Ah lahmlahlah


Don't fuck with my love
That heart is so cold
All over my home
I don't wanna know that babe
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe


Don't fuck with my love
This girls ain't loyal
All over my home
This girls ain't loyal
Ah lahmlahlah
Don't fuck with my love
I told her she knows
Take aim and reload
I don't wanna know that babe
Ah lahmlahlah

Shorty get down, good Lord
Baby got 'em open all over town
Strictly biz, you don't play around
Cover much ground, got game by the pound
Getting paid is a forte
Each and every day, true player way
I can't get her out of my mind
(Well)
I think about the girl all the time (well, well)

East side to the west side
Pushing phat rides, it's no surprise
She got tricks in the stash
Stacking up the cash
Fast when it comes to the gas
By no means average
She's on when she's got to have it
Baby, you're a perfect ten, I wanna get in
Can I get down, so I can win

I like the way you work it
No diggity, I got to bag it up, bag it up

Top dogg, bite me all, nigga burn the shit up
DPGC my nigga turn that shit up
CPT, LBC, yeah we hookin' back up
And when they bang this in the club baby you got to get up
Thug niggaz drug dealers yeah they givin' it up
Lowlife, yo' life, boy we livin' it up
Takin' chances while we dancin' in the party fo' sho'
Slip my hoe a forty-fo' and she got in the back do'

Bitches lookin' at me strange but you know I don't care
Step up in this motherfucker just a swangin' my hair
Bitch quit talkin', crip walk if you down with the set
Take a bullet with some dick and take this dope from this jet
Out of town, put it down for the father of rap
And if yo' ass get cracked, bitch shut yo' trap
Come back, get back, that's the part of success
If you believe in the X you'll be relievin' your stress

La da da da dah
It's the motherfuckin' DRE
La da da da dah
You know I'm mobbin' with the DO double G

Hey yo, hey yo, hey yo, hey yo
Hey yo, that girl looks good
Hey yo, hey yo, hey yo, hey yo
Play on, play on playette
Hey yo, hey yo, hey yo, hey yo
You're my kind of girl, no diggity
Hey yo, hey yo, hey yo, hey yo

I met you when I was a teen
But then you were one as well
And I could play a guitar
Just like ringing a bell
Sometimes I wonder
In any other summer
Could you have been a part time lover to me
Listening to Stevie Wonder
Under the covers where we used to lay
And Re: Stacks is what the speakers played
I'd be on tour almost every day
When I was home up in my flat is where we used to stay

Just watching a dvd, smoking illegal weed
Getting high as two kites when we needed to breathe
We'd use each other's air just for the people to see
And stay up all night like when we needed to sleep
We'd go anywhere our minds would take us
And I'll say you were beautiful without your make up
And you don't even need to worry about your weight cause
We can all be loved the way that God made us
And time's the only reason that we could break up
Cause you would always tell me I'm away too much
Distance is relative to the time that it takes to get on a plane or make a mistake
So say it again

Oh Nina, you should go Nina
Cause I ain't ever coming home Nina
Oh won't you leave me now
And I've been livin' on the road Nina
But then again you should know Nina
Cause that's you and me both Nina
Oh won't you leave me now, now

And every weekend in the winter you'd be wearing my hoodie
With drawstrings pulled tight to keep your face from the cold
Taking day trips to the local where we'd eat on our own
Cause every day when I was away we'd only speak on the phone
Watching blue planet, creating new habits
Acting as if we were two rabbits
And then you'd vanish
Back to the burrow with all the Celtics
I'd disappear, you'd call me selfish
I understand but I can't help it
I put my job over everything except my family and friends
But you'll be in between forever so I guess we'll have to take a step back
Overlook the situation cause mixing business and feelings will only lead to complications
And I'm not saying we should be taking a break
Just revaluate quick before we make a mistake and it's too late
So we can either deal with the pain and wait to get on a plane
But in a day we'll have to say it again

Oh Nina, you should go Nina
Cause I ain't ever coming home Nina
Oh won't you leave me now
And I've been livin' on the road Nina
But then again you should know Nina
Cause that's you and me both Nina
Oh won't you leave me now, now

Love will come and love will go
But you can make it on your own
Sing that song
Go oh won't you leave me now
People grow and fall apart
But you can mend your broken heart
Take it back go oh won't you leave me now

Oh Nina, you should go Nina (Love will come and Love will go)
Cause I ain't ever coming home Nina (But you can make it on your own)
Oh won't you leave me now (Sing that song, go oh won't you leave me now)
And I've been livin' on the road Nina (People grow and fall apart)
But then again you should know Nina (But you can mend your broken heart)
Cause that's you and me both Nina (Take it back, go oh won't you leave me now)
Oh won't you leave me now
Now",537,true,21,,,,,
,,,,,,,Amjad Abdelhady,3 years ago,1472130003250,You the real MVP,21
,,,,,,,Marco Vargas,3 years ago,1472130003253,@Ben Scudder Yeah I know. But he plays this medley version halftone higher.,0
,,,,,,,Seba Fernández,3 years ago,1472130003256,Or more simple CAPO 2 Em Bm C D,3
,,,,,,,handizzle,3 years ago,1472130003259,It's actually all over my arm but great job either ways! :),1
,,,,,,,Marrit Blom,3 years ago,1472130003262,thank you so much !!,0
,,,,,,,Irem Y.,3 years ago,1472130003265,"That's sorta the point, the fact that they all have the same chords. Your chords are for this version right? Because it's higher than the original.",2
,,,,,,,Marco Vargas,3 years ago,1472130003267,"Yes, yes they are",1
,,,,,,,Thales,3 years ago,1472130003270,Do you have any clue of how the strumming pattern goes?,1
,,,,,,,Corsicabreizh,2 years ago,1503666003273,Marco Vargas thanks you so much for the chords mate !,0
,,,,,,,Charniel Duterte,1 year ago,1535202003703,That's a ton of lyrics and ed managed to seriously memorize that?,1
,,,,,,,victoria pardy,1 year ago,1535202003706,Marco Vargas can  cz   Xž   Wa a x xx w asaz s.  C.  A. X ax a.   Z a.  Zzz     X sca z x   Xaax  c,0
,,,,,,,Nikhil Gupta,1 year ago,1535202003708,He's a musical genius. It's just 10% of what is being shown here!!,2
,,,,,,,jessika richard,1 year ago,1535202003712,"Longest comment I've ever seen!!! 

Good job, it's appreciated 👏👏👏👏👏👏👏👏👏

😀😀😀😀😀😀😀😀😀",1
,,,,,,,Kaitlyn Lane,1 year ago,1535202003714,Not all hero’s wear capes,1
,,,,,,,Aireox,1 year ago,1535202003717,Sergio Tarkovsky he transposed a half step up for the live version (vs studio),0
,,,,,,,adwait mhatre,10 months ago,1540472403720,Can you give any insight on the strumming pattern?..how does he hit the higher strings?,0
,,,,,,,Melih Kanatlar,9 months ago,1543150803723,"In his live versions yes he does use this but on the original don't it's
Em-B-C-D",1
,,,,,,,Kristy Rivera,8 months ago,1545742803726,"If it ain't broke, don't fix it.",0
,,,,,,,Lou D,7 months ago,1548421203729,"I just love that you wrote ""swanging"" my hair . True dedication",0
,,,,,,,Son Ly,6 months ago,1551099604043,"umm the chorus its actually F#m, C#m7, Dsus2, Esus2
same when he covered  no diggity but otherwise this comment really helped me out",0
,,,,,,,Thuong Phan,5 months ago,1553518804045,Marco Vargas  thanks for writing the lyrics :),0
Marco Vargas,3 years ago,1472130002784,"Chords are 
F#m7 - C#m7 - Dsus2 - Esus2",0,false,0,,,,,
Natalie Logue,3 years ago,1472130002787,outstanding,0,false,0,,,,,
liam roberts,3 years ago,1472130002790,Is there a way to get this performance on my iphone?,0,false,0,,,,,
Rolando Castillo,3 years ago,1472130002793,Someone please give me the chords!!!!,2,false,0,,,,,
andi sadiku,3 years ago,1472130002796,what chords is he using?,0,true,1,,,,,
,,,,,,,Sebastian Sowell,3 years ago,1472130003100,"F sharp, C sharp, D natural, and E natural",1
Crafty Crafter,3 years ago,1472130002800,"This is possibly, most likely, the best performance I've seen. Ever. By any artist. At any time",1867,true,49,,,,,
,,,,,,,Daniel Joshua Charles,3 years ago,1472130003379,+Crafty Crafter John Mayer - Neon live at Where the Light is.....on  another level,36
,,,,,,,Kevin Hooks Jr.,3 years ago,1472130003382,Michael Jackson might have something to say about that,32
,,,,,,,Hannah Coutts,3 years ago,1472130003385,COMPLETELY AGREE 😍😍,1
,,,,,,,MF,3 years ago,1472130003388,ikr!nnn,0
,,,,,,,The Lord of Dogtown,3 years ago,1472130003391,+Kevin Hooks Jr. Actually...no,8
,,,,,,,onside140,3 years ago,1472130003394,"+Crafty Crafter Acoustic Version of hotel califronia played live by the eagles , you'll change your mind .",7
,,,,,,,BreedingDiamonds,3 years ago,1472130003397,+Crafty Crafter Taking in consideration that this is just him and his guitar. Yeah. There are other amazing performances out there but those have a lot more going on. The simplicity of Ed is perfect.,21
,,,,,,,Giovanni Grignani,3 years ago,1472130003400,+Crafty Crafter well I'm sorry for you,1
,,,,,,,holmesdec1,3 years ago,1472130003403,+Giovanni Grignani m sorry for him too lol,0
,,,,,,,Daniel Jacinto,3 years ago,1472130003768,"+Crafty Crafter Jason Mraz, live on EBS, said hi.",3
,,,,,,,Sicao is dead,3 years ago,1472130003771,+Crafty Crafter Doubt it.,2
,,,,,,,Julie Croft,3 years ago,1472130003774,"+Crafty Crafter Maybe not best ever, so many to choose from but definitly up there ;)",1
,,,,,,,Sicao is dead,3 years ago,1472130003777,@Julie Croft Disagree.,1
,,,,,,,handizzle,3 years ago,1472130003787,+Theiosac Maybe to you it isn't but to us it is so pls don't hate mate (no offense to you btw),3
,,,,,,,Sicao is dead,3 years ago,1472130003790,@Hannah Sofea Imagine,0
,,,,,,,Danny Christian,3 years ago,1472130003792,"i agree with you, it's pretty amazing",3
,,,,,,,Austin Naturl,3 years ago,1472130003795,I totally agree with you!!,2
,,,,,,,Mayank Srivastava,3 years ago,1472130004108,100%,1
,,,,,,,ρυηρυη,3 years ago,1472130004110,"Up in the smoke.
That's all I gotta say.",0
,,,,,,,what’s poppin thots,2 years ago,1503666004112,I SEE YOU EVERYWHERE,0
,,,,,,,Samuel Macias,2 years ago,1503666004113,"You say this, I raise you Metallica's S&M. Simply amazing.",1
,,,,,,,Rebecca Chester,2 years ago,1503666004115,"@As De Espadas - Metallica and Ed Sheeran are two completely different Genres lol why even compare? I've seen Metallica live, Awesome... just awesome atmosphere everything! But I could raise you Strapping Young Lad's Alien. No point, they are all good in their own right.",4
,,,,,,,MFH96,2 years ago,1503666004117,Crafty Crafter are you mad the best performance?,0
,,,,,,,Gabriel Barros,2 years ago,1503666004119,"HAHAHAHAHHAHAHA.

chill bro, chill.",6
,,,,,,,Marshall Eriksen,2 years ago,1503666004121,Crafty Crafter Nah. Queen at Wembly stadium. But this one is still really good,23
,,,,,,,Ziad Hossam,2 years ago,1503666004433,well you should see more performances but this pretty good tooo,1
,,,,,,,Paweł Żabicki,2 years ago,1503666004435,"What are you, like 1 year old? :P",13
,,,,,,,DDR S,2 years ago,1503666004438,Watch Beyonce's Stevie Wonder Tribute. FIRE.,2
,,,,,,,David Greenway,1 year ago,1535202004441,Crafty Crafter shut up!,1
,,,,,,,Shorty23790512,1 year ago,1535202004443,"I live for this, but prince was far better. if they did a collab I would cryyy",0
,,,,,,,queenforever,1 year ago,1535202004446,You are probably to young to have seen Freddie Mercury or George Michael,2
,,,,,,,Shorty23790512,1 year ago,1535202004449,"queenforever and prince, the best few artists of all time",0
,,,,,,,Blorgus Boopin,1 year ago,1535202004451,"Ed is a great performer, but AC/DC has to be the best in my opinion. The atmosphere is always amazing",0
,,,,,,,DDR S,1 year ago,1535202004453,Blorgus Boopin Nope.,0
,,,,,,,Evan Bourgeois,1 year ago,1535202004793,Crafty Crafter lol,0
,,,,,,,H.K,1 year ago,1535202004795,Crafty Crafter shut the fuck up,1
,,,,,,,Ricky G Reviews,1 year ago,1535202004797,Damn what a rushed comment to make. Clearly not thinking about all the greats that came before.,0
,,,,,,,Ricky G Reviews,1 year ago,1535202004798,BreedingDiamonds dont forget about Neil Young's performances by himself.,0
,,,,,,,Theurban Robinhood,1 year ago,1535202004800,Look up OCEAN by John Butler. Absolutely amazing guitar skills.,0
,,,,,,,Lord Lesser,1 year ago,1535202004802,"BreedingDiamonds technically, not just him and a guitar, guy playing a kajon behind him",0
,,,,,,,Ana Clara Boglioli,1 year ago,1535202004803,my love look up pink floyd,0
,,,,,,,jessika richard,1 year ago,1535202004805,"Well duh, it's Ed Sheeran, he's always awesome!!!
😀",0
,,,,,,,nereshadow,1 year ago,1535202004807,"Because the author said ""By any artist"" ???????????",0
,,,,,,,Shazz,8 months ago,1545742804809,Daniel Joshua Charles I WAS JUST ABOUT TO COMMENT JUST THAT PERFORMANCE LOL. I agree that’s a bit better but still both are some of the best in 2000s,0
,,,,,,,David M,8 months ago,1545742805107,Watch the Saturday Night Live performance of I Love Myself by Kendrick Lamar. That performance will blow your mind.,0
,,,,,,,D OB,8 months ago,1545742805109,"To compete, you'd need to go to the likes to Bob or tupac, maybe U2 or Somone on that tier.",0
,,,,,,,Red wolf4040aj,5 months ago,1553518805111,@Kevin Hooks Jr. ♥️♥️👏👏,0
,,,,,,,Red wolf4040aj,5 months ago,1553518805113,@The Lord of Dogtown actually yes,0
,,,,,,,Lanthanide,4 months ago,1556197205115,same. s a m e,0
voice the,3 years ago,1472130002805,"0:00 Don't
3:00 Loyal
3:25 No Diggity
4:20 The Next Episode
5:23 Nina.",392,true,13,,,,,
,,,,,,,ToastyMan,3 years ago,1472130003323,"+voice the hehe 4:20... the next episode...





im stupid I know",19
,,,,,,,stor krigare,3 years ago,1472130003326,+voice the verrrry verry fun,1
,,,,,,,voice the,1 year ago,1535202003329,"hahaha, took too long to understand that joke",3
,,,,,,,Atexx,6 months ago,1551099603332,"thank you, you god",0
,,,,,,,Overlord,6 months ago,1551099603335,The hero nobody knew we needed,0
,,,,,,,Vidit Kothari,6 months ago,1551099603339,Someone help me to understand it🙇🙇🙋,0
,,,,,,,Eddie Engelbrecht,5 months ago,1553518803342,Better than the original,0
,,,,,,,Eddie Engelbrecht,5 months ago,1553518803344,Badass  get down  get right song,0
,,,,,,,Eddie Engelbrecht,5 months ago,1553518803347,@Vidit Kothari idiot,0
,,,,,,,Vidit Kothari,5 months ago,1553518803350,@Eddie Engelbrecht Really??🙄,0
,,,,,,,Vidit Kothari,5 months ago,1553518803656,@Eddie Engelbrecht I didn't understand a joke so I am an idiot?? STFU...,0
,,,,,,,Natasha Benitez,5 months ago,1553518803659,"Vidit Kothari. You are not! 
He's mixes up a bunch of older song's and of course making those song's in his own styles..changing up a few lyrics...  Any Great Artist can do that..They use the gift of their craft. big deal if you didn't understand something it does not mean you are anything less than..😉😊
we learn from eachother no one knows everything.",2
,,,,,,,Fabio Chaname,4 months ago,1556197203662,"@ToastyMan you just made me notice that, thank you sir.",0
Laki Bjornson,3 years ago,1472130002810,Fuckin awesome,0,false,0,,,,,
Kelly Herrick,3 years ago,1472130002813,He's such an amazing artist. Always leaves me speechless,0,false,0,,,,,
Kevin,3 years ago,1472130002815,chords?,0,false,0,,,,,
Hayley Wellins,3 years ago,1472130002818,God bless this🙌🏽,0,false,0,,,,,
Dino Miljanić,3 years ago,1472130002820,Does anyone knows what are the chord he's playing? Would be such a help :),0,false,0,,,,,
Lina Celina,3 years ago,1472130002823,"the editors of ed's songs must have it so easy, they can just publish the raw recording lol",110,false,0,,,,,
nina9305,3 years ago,1472130002826,"I hate that they only really sang at ""no diggity""...",5,false,0,,,,,
Adar Amir,3 years ago,1472130002828,Where's the guy who always comments the lyrics when you need him,76,true,1,,,,,
,,,,,,,Alex Ir.,3 years ago,1472130003109,+PYDTOMMO Captain is a few comments above you ^,1
Massimo Cesare,3 years ago,1472130006377,"OMFG!  I couldn't beliebe it while I was listening... Perfect simply Perfect... A fucking Guitar , cajon and the Most talented guy on this planet",0,false,0,,,,,
prkjxon,3 years ago,1472130006380,"if ""dont"" is about niall and ellie... wait how? i thought niall was a virgin",0,true,1,,,,,
,,,,,,,Random Person,3 years ago,1472130006707,"+hemmatron 1998 loooooooool, are you serious? 😂",0
Kassy Rivers,3 years ago,1472130006384,*Ed Sheeran isn't talented*ok keep telling that to yourself 😂😭,0,false,0,,,,,
Will Stuart,3 years ago,1472130006387,Are there any other songs with this chord pattern that will work with these songs???,9,true,6,,,,,
,,,,,,,thealidunn,3 years ago,1472130006768,"+Will Stuart (MUFC,CUFC forever) Thrift Shop",0
,,,,,,,Shacozzi,3 years ago,1472130006771,"+Will Stuart (MUFC,CUFC forever) United FTW",0
,,,,,,,Irem Y.,3 years ago,1472130006775,"Everything works, the key is what matters. You can just transpose it.",0
,,,,,,,Kam Carlson,3 years ago,1472130006778,Problem can be one,0
,,,,,,,Phyllida Hickish,3 years ago,1472130006782,"+Will Stuart (MUFC,CUFC forever) Axis of awesome",0
,,,,,,,Mannen the Mythe,3 years ago,1472130006786,"In da club, proven from his Live Lounge section",0
Forever Young,3 years ago,1472130006391,best performance I've seen on stage,0,false,0,,,,,
Michal Sztalmach,3 years ago,1472130006394,"Most talented young artist. There is no question. Keep make us happy thru your songs, Ed :)",0,false,0,,,,,
九梵天,3 years ago,1472130006397,HEY YO HEY YO HEY YO ~,2,false,0,,,,,
Alice Walker,3 years ago,1472130006400,I'm so confused is it that heart is so cold all over my arm or home or own ??????,0,true,3,,,,,
,,,,,,,Enzo Oliveira,3 years ago,1472130006738,+Alice Walker Arm.,0
,,,,,,,Danny Christian,3 years ago,1472130006742,home,1
,,,,,,,Enzo Oliveira,3 years ago,1472130006745,"@Danny Christian Don't fuck with my love
That heart is so cold
All over my arm
I don't wanna know that, babe (ah-la-la-la-la)",0
prkjxon,3 years ago,1472130006404,how have i never seen this,0,false,0,,,,,
Zed,3 years ago,1472130006407,I just can't stop listening to this....,0,false,0,,,,,
kaitlyn banner,3 years ago,1472130006410,good job I listened to this when I was skating(roller skating not in line) a good song to get moving to,0,false,0,,,,,
Dominic West,3 years ago,1472130006412,hearing this live was definitely one my life greatest moments!!!,3,false,0,,,,,
robert gallo,3 years ago,1472130006415,http://www.twitch.tv/xxvolumexarcxx,0,false,0,,,,,
IamAiellaX,3 years ago,1472130006418,COOOOOOOOOOOOLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL!,0,false,0,,,,,
Isaac Bentata Chocron,3 years ago,1472130006421,What are the 4 chords he keeps playing!,0,false,0,,,,,
causeitswitchcraft,3 years ago,1472130006424,Awesomeeeeee !!!,0,false,0,,,,,
Latajia 20,3 years ago,1472130006427,Omg this is the first video i every watched of ed sheeran he is amazing!!!!,9,true,2,,,,,
,,,,,,,Latajia 20,3 years ago,1472130006719,Love how the crowd is singing with him and lol they can say they song with Ed Sheeran!!!!!!,1
,,,,,,,Louise Belcher,10 months ago,1540472406723,haha! awesome.,0
Ben Barzilai,3 years ago,1472130006431,"Is no one gonna talk about the fact that the audience sings ""what"" in perfect three-part harmony at 3:41?",937,true,28,,,,,
,,,,,,,Captain Tobias,3 years ago,1472130006825,"I played it back! Dam, that sent me chills! :p",35
,,,,,,,Danny Christian,3 years ago,1472130006828,I didn't notice till you said something! it was AWESOME! this crowd isn't as bad as it could have been tbh,29
,,,,,,,Lyssa Ramos,3 years ago,1472130006832,What were they supposed to say?,1
,,,,,,,Ben Barzilai,3 years ago,1472130006835,"+Lyssa Ramos They were supposed to say ""What"". The crazy part is that they shouted it in accidental three-part harmony!",40
,,,,,,,Lyssa Ramos,3 years ago,1472130006839,+Ben Barzilai thanks!! that confused me!,0
,,,,,,,Joaquin Soliven,3 years ago,1472130006842,ed increases the musical talent of everyone around him. the stuff kinda just drips off of him,64
,,,,,,,Jimmy Ryan,3 years ago,1472130006846,+Ben Barzilai haha ikr? It sounded like a perfect choir,9
,,,,,,,Sezza,3 years ago,1472130006849,"+Ben Barzilai Ikr. BRUH, it was perf",5
,,,,,,,Tyree Stewart,3 years ago,1472130007207,+Ben Barzilai yooooooooooooooooooo i swear that shit was amazing,3
,,,,,,,horsecrazy2266,3 years ago,1472130007211,+Ben Barzilai And how the crowd just kinda takes over at 9:09,7
